entity_id,type,payment_id,order_id,order_receipt,settlement_id,settlement_utr,amount,fee,tax,debit,credit,net_amount,currency,method,created_at,settled_at
pay_000000000998,payment,pay_000000000998,order_000000000998,,setl_000000000526,300000000526,2244800,0,0,0,2244800,2244800,INR,upi,1780399800,1780486200
pay_000000000999,payment,pay_000000000999,order_000000000999,,setl_000000000527,300000000527,24900000,0,0,0,24900000,24900000,INR,card,1786361400,1786534200
pay_000000001000,payment,pay_000000001000,order_000000001000,,setl_000000000528,300000000528,1356400,0,0,0,1356400,1356400,INR,upi,1786102200,1786102200
pay_000000001001,payment,pay_000000001001,order_000000001001,,setl_000000000529,300000000529,10300000,0,0,0,10300000,10300000,INR,netbanking,1787657400,1787830200
pay_000000001002,payment,pay_000000001002,order_000000001002,,setl_000000000530,300000000530,668025,0,0,0,668025,668025,INR,wallet,1781436600,1781609400
pay_000000001003,payment,pay_000000001003,order_000000001003,INV-2026-001003,setl_000000000531,300000000531,3271000,0,0,0,3271000,3271000,INR,netbanking,1787225400,1787225400
pay_000000001004,payment,pay_000000001004,order_000000001004,INV-2026-001004,setl_000000000532,300000000532,2859325,0,0,0,2859325,2859325,INR,card,1787657400,1787743800
pay_000000001005,payment,pay_000000001005,order_000000001005,INV-2026-001005,setl_000000000533,300000000533,890475,0,0,0,890475,890475,INR,upi,1787830200,1787916600
pay_000000001006,payment,pay_000000001006,order_000000001006,,setl_000000000534,300000000534,603500,0,0,0,603500,603500,INR,netbanking,1787743800,1787916600
pay_000000001007,payment,pay_000000001007,order_000000001007,INV-2026-001007,setl_000000000535,300000000535,27500000,0,0,0,27500000,27500000,INR,card,1781263800,1781436600
pay_000000001008,payment,pay_000000001008,order_000000001008,INV-2026-001008,setl_000000000536,300000000536,321800,0,0,0,321800,321800,INR,netbanking,1786102200,1786275000
pay_000000001009,payment,pay_000000001009,order_000000001009,,setl_000000000537,300000000537,1500075,0,0,0,1500075,1500075,INR,netbanking,1785324600,1785324600
pay_000000001010,payment,pay_000000001010,order_000000001010,,setl_000000000538,300000000538,9493500,0,0,0,9493500,9493500,INR,upi,1780918200,1781091000
pay_000000001011,payment,pay_000000001011,order_000000001011,,setl_000000000539,300000000539,9588125,0,0,0,9588125,9588125,INR,wallet,1783769400,1783855800
pay_000000001012,payment,pay_000000001012,order_000000001012,INV-2026-001012,setl_000000000540,300000000540,9443700,0,0,0,9443700,9443700,INR,upi,1782819000,1782905400
pay_000000001013,payment,pay_000000001013,order_000000001013,INV-2026-001013,setl_000000000541,300000000541,900050,0,0,0,900050,900050,INR,upi,1781695800,1781695800
pay_000000001014,payment,pay_000000001014,order_000000001014,INV-2026-001014,setl_000000000542,300000000542,9700000,0,0,0,9700000,9700000,INR,card,1781004600,1781091000
pay_000000001015,payment,pay_000000001015,order_000000001015,,setl_000000000543,300000000543,9688975,0,0,0,9688975,9688975,INR,wallet,1781177400,1781263800
pay_000000001016,payment,pay_000000001016,order_000000001016,INV-2026-001016,setl_000000000544,300000000544,1200000,0,0,0,1200000,1200000,INR,netbanking,1785497400,1785583800
pay_000000001017,payment,pay_000000001017,order_000000001017,,setl_000000000545,300000000545,1993600,0,0,0,1993600,1993600,INR,netbanking,1787311800,1787311800
pay_000000001018,payment,pay_000000001018,order_000000001018,INV-2026-001018,setl_000000000546,300000000546,2653525,0,0,0,2653525,2653525,INR,upi,1786966200,1786966200
pay_000000001019,payment,pay_000000001019,order_000000001019,INV-2026-001019,setl_000000000547,300000000547,867725,0,0,0,867725,867725,INR,upi,1780399800,1780399800
pay_000000001020,payment,pay_000000001020,order_000000001020,INV-2026-001020,setl_000000000548,300000000548,9251825,0,0,0,9251825,9251825,INR,netbanking,1787139000,1787311800
pay_000000001021,payment,pay_000000001021,order_000000001021,,setl_000000000549,300000000549,6443050,0,0,0,6443050,6443050,INR,upi,1786966200,1787139000
pay_000000001022,payment,pay_000000001022,order_000000001022,INV-2026-001022,setl_000000000550,300000000550,12500725,0,0,0,12500725,12500725,INR,upi,1781523000,1781695800
pay_000000001023,payment,pay_000000001023,order_000000001023,INV-2026-001023,setl_000000000551,300000000551,3000075,0,0,0,3000075,3000075,INR,wallet,1784028600,1784115000
pay_000000001024,payment,pay_000000001024,order_000000001024,,setl_000000000552,300000000552,6686675,0,0,0,6686675,6686675,INR,card,1783596600,1783596600
pay_000000001025,payment,pay_000000001025,order_000000001025,,setl_000000000553,300000000553,8976100,0,0,0,8976100,8976100,INR,wallet,1786620600,1786620600
pay_000000001026,payment,pay_000000001026,order_000000001026,INV-2026-001026,setl_000000000554,300000000554,5058300,0,0,0,5058300,5058300,INR,netbanking,1787311800,1787484600
pay_000000001027,payment,pay_000000001027,order_000000001027,INV-2026-001027,setl_000000000555,300000000555,2396500,0,0,0,2396500,2396500,INR,upi,1786447800,1786534200
pay_000000001028,payment,pay_000000001028,order_000000001028,,setl_000000000556,300000000556,3477950,0,0,0,3477950,3477950,INR,netbanking,1787571000,1787743800
pay_000000001029,payment,pay_000000001029,order_000000001029,,setl_000000000557,300000000557,7600000,0,0,0,7600000,7600000,INR,wallet,1783251000,1783251000
pay_000000001030,payment,pay_000000001030,order_000000001030,,setl_000000000558,300000000558,6200000,0,0,0,6200000,6200000,INR,card,1782387000,1782473400
pay_000000001031,payment,pay_000000001031,order_000000001031,,setl_000000000559,300000000559,9688200,0,0,0,9688200,9688200,INR,wallet,1780918200,1780918200
pay_000000001032,payment,pay_000000001032,order_000000001032,,setl_000000000560,300000000560,10000000,0,0,0,10000000,10000000,INR,card,1784806200,1784806200
pay_000000001033,payment,pay_000000001033,order_000000001033,INV-2026-001033,setl_000000000561,300000000561,7677900,0,0,0,7677900,7677900,INR,card,1784806200,1784979000
pay_000000001034,payment,pay_000000001034,order_000000001034,INV-2026-001034,setl_000000000562,300000000562,20400075,0,0,0,20400075,20400075,INR,wallet,1781004600,1781004600
pay_000000001035,payment,pay_000000001035,order_000000001035,,setl_000000000563,300000000563,3000000,0,0,0,3000000,3000000,INR,card,1781523000,1781523000
pay_000000001036,payment,pay_000000001036,order_000000001036,,setl_000000000564,300000000564,575000,0,0,0,575000,575000,INR,upi,1784633400,1784719800
pay_000000001037,payment,pay_000000001037,order_000000001037,INV-2026-001037,setl_000000000565,300000000565,3000000,0,0,0,3000000,3000000,INR,wallet,1782041400,1782214200
pay_000000001038,payment,pay_000000001038,order_000000001038,INV-2026-001038,setl_000000000566,300000000566,27700000,0,0,0,27700000,27700000,INR,netbanking,1781523000,1781695800
pay_000000001039,payment,pay_000000001039,order_000000001039,,setl_000000000567,300000000567,5143675,0,0,0,5143675,5143675,INR,upi,1780313400,1780399800
pay_000000001040,payment,pay_000000001040,order_000000001040,,setl_000000000568,300000000568,4653250,0,0,0,4653250,4653250,INR,wallet,1783855800,1784028600
pay_000000001041,payment,pay_000000001041,order_000000001041,,setl_000000000569,300000000569,2710100,0,0,0,2710100,2710100,INR,netbanking,1785843000,1785929400
pay_000000001042,payment,pay_000000001042,order_000000001042,,setl_000000000570,300000000570,6293899,0,0,0,6293899,6293899,INR,card,1785238200,1785324600
pay_000000001043,payment,pay_000000001043,order_000000001043,,setl_000000000571,300000000571,9149100,0,0,0,9149100,9149100,INR,upi,1786620600,1786620600
pay_000000001044,payment,pay_000000001044,order_000000001044,,setl_000000000572,300000000572,2176400,0,0,0,2176400,2176400,INR,card,1780659000,1780659000
pay_000000001045,payment,pay_000000001045,order_000000001045,,setl_000000000573,300000000573,6433800,0,0,0,6433800,6433800,INR,card,1786620600,1786707000
pay_000000001046,payment,pay_000000001046,order_000000001046,,setl_000000000574,300000000574,20605700,0,0,0,20605700,20605700,INR,card,1786620600,1786620600
pay_000000001047,payment,pay_000000001047,order_000000001047,INV-2026-001047,setl_000000000575,300000000575,2758400,0,0,0,2758400,2758400,INR,upi,1780313400,1780313400
pay_000000001048,payment,pay_000000001048,order_000000001048,,setl_000000000576,300000000576,20200000,0,0,0,20200000,20200000,INR,netbanking,1783855800,1783942200
pay_000000001049,payment,pay_000000001049,order_000000001049,INV-2026-001049,setl_000000000577,300000000577,7700000,0,0,0,7700000,7700000,INR,upi,1787398200,1787398200
pay_000000001050,payment,pay_000000001050,order_000000001050,,setl_000000000578,300000000578,12100075,0,0,0,12100075,12100075,INR,netbanking,1784719800,1784719800
pay_000000001051,payment,pay_000000001051,order_000000001051,,setl_000000000579,300000000579,2996100,0,0,0,2996100,2996100,INR,netbanking,1786793400,1786879800
pay_000000001052,payment,pay_000000001052,order_000000001052,,setl_000000000580,300000000580,11800000,0,0,0,11800000,11800000,INR,card,1782819000,1782819000
pay_000000001053,payment,pay_000000001053,order_000000001053,,setl_000000000581,300000000581,14600099,0,0,0,14600099,14600099,INR,wallet,1784547000,1784719800
pay_000000001054,payment,pay_000000001054,order_000000001054,,setl_000000000582,300000000582,4921200,0,0,0,4921200,4921200,INR,card,1782559800,1782559800
pay_000000001055,payment,pay_000000001055,order_000000001055,,setl_000000000583,300000000583,4700500,0,0,0,4700500,4700500,INR,wallet,1784115000,1784115000
pay_000000001056,payment,pay_000000001056,order_000000001056,INV-2026-001056,setl_000000000584,300000000584,29300075,0,0,0,29300075,29300075,INR,wallet,1781868600,1782041400
pay_000000001057,payment,pay_000000001057,order_000000001057,INV-2026-001057,setl_000000000585,300000000585,6934500,0,0,0,6934500,6934500,INR,card,1782300600,1782300600
pay_000000001058,payment,pay_000000001058,order_000000001058,,setl_000000000586,300000000586,8022300,0,0,0,8022300,8022300,INR,card,1788003000,1788003000
pay_000000001059,payment,pay_000000001059,order_000000001059,,setl_000000000587,300000000587,13000000,0,0,0,13000000,13000000,INR,upi,1785756600,1785929400
pay_000000001060,payment,pay_000000001060,order_000000001060,,setl_000000000588,300000000588,6350900,0,0,0,6350900,6350900,INR,netbanking,1782646200,1782732600
pay_000000001061,payment,pay_000000001061,order_000000001061,,setl_000000000589,300000000589,1000000,0,0,0,1000000,1000000,INR,wallet,1786361400,1786447800
pay_000000001062,payment,pay_000000001062,order_000000001062,INV-2026-001062,setl_000000000590,300000000590,399275,0,0,0,399275,399275,INR,card,1781523000,1781609400
pay_000000001063,payment,pay_000000001063,order_000000001063,,setl_000000000591,300000000591,2998400,0,0,0,2998400,2998400,INR,wallet,1787052600,1787052600
pay_000000001064,payment,pay_000000001064,order_000000001064,,setl_000000000592,300000000592,15659625,0,0,0,15659625,15659625,INR,upi,1781523000,1781523000
pay_000000001065,payment,pay_000000001065,order_000000001065,INV-2026-001065,setl_000000000593,300000000593,1995200,0,0,0,1995200,1995200,INR,upi,1784460600,1784547000
pay_000000001066,payment,pay_000000001066,order_000000001066,,setl_000000000594,300000000594,10000075,0,0,0,10000075,10000075,INR,wallet,1781782200,1781782200
pay_000000001067,payment,pay_000000001067,order_000000001067,INV-2026-001067,setl_000000000595,300000000595,3660300,0,0,0,3660300,3660300,INR,card,1785324600,1785324600
pay_000000001068,payment,pay_000000001068,order_000000001068,INV-2026-001068,setl_000000000596,300000000596,2308600,0,0,0,2308600,2308600,INR,wallet,1782041400,1782127800
pay_000000001069,payment,pay_000000001069,order_000000001069,,setl_000000000597,300000000597,2953225,0,0,0,2953225,2953225,INR,netbanking,1782732600,1782905400
pay_000000001070,payment,pay_000000001070,order_000000001070,,setl_000000000598,300000000598,3276750,0,0,0,3276750,3276750,INR,upi,1783078200,1783164600
pay_000000001071,payment,pay_000000001071,order_000000001071,INV-2026-001071,setl_000000000599,300000000599,1077700,0,0,0,1077700,1077700,INR,netbanking,1780399800,1780572600
pay_000000001072,payment,pay_000000001072,order_000000001072,,setl_000000000600,300000000600,15969000,0,0,0,15969000,15969000,INR,netbanking,1783423800,1783510200
pay_000000001073,payment,pay_000000001073,order_000000001073,,setl_000000000601,300000000601,4663400,0,0,0,4663400,4663400,INR,card,1783942200,1783942200
pay_000000001074,payment,pay_000000001074,order_000000001074,,setl_000000000602,300000000602,928700,0,0,0,928700,928700,INR,upi,1783942200,1784115000
pay_000000001075,payment,pay_000000001075,order_000000001075,,setl_000000000603,300000000603,5561600,0,0,0,5561600,5561600,INR,netbanking,1787052600,1787225400
pay_000000001076,payment,pay_000000001076,order_000000001076,INV-2026-001076,setl_000000000604,300000000604,814500,0,0,0,814500,814500,INR,netbanking,1781350200,1781350200
pay_000000001077,payment,pay_000000001077,order_000000001077,,setl_000000000605,300000000605,2996300,0,0,0,2996300,2996300,INR,card,1783164600,1783164600
pay_000000001078,payment,pay_000000001078,order_000000001078,,setl_000000000606,300000000606,25947625,0,0,0,25947625,25947625,INR,wallet,1782905400,1782991800
pay_000000001079,payment,pay_000000001079,order_000000001079,,setl_000000000607,300000000607,2367300,0,0,0,2367300,2367300,INR,netbanking,1782819000,1782991800
pay_000000001080,payment,pay_000000001080,order_000000001080,INV-2026-001080,setl_000000000608,300000000608,480700,0,0,0,480700,480700,INR,card,1787398200,1787571000
pay_000000001081,payment,pay_000000001081,order_000000001081,INV-2026-001081,setl_000000000609,300000000609,2951100,0,0,0,2951100,2951100,INR,upi,1782819000,1782991800
pay_000000001082,payment,pay_000000001082,order_000000001082,,setl_000000000610,300000000610,23600000,0,0,0,23600000,23600000,INR,card,1787571000,1787743800
pay_000000001083,payment,pay_000000001083,order_000000001083,,setl_000000000611,300000000611,500000,0,0,0,500000,500000,INR,card,1784028600,1784028600
pay_000000001084,payment,pay_000000001084,order_000000001084,,setl_000000000612,300000000612,2200050,0,0,0,2200050,2200050,INR,wallet,1783164600,1783251000
pay_000000001085,payment,pay_000000001085,order_000000001085,INV-2026-001085,setl_000000000613,300000000613,4000000,0,0,0,4000000,4000000,INR,card,1784806200,1784806200
pay_000000001086,payment,pay_000000001086,order_000000001086,,setl_000000000614,300000000614,4000000,0,0,0,4000000,4000000,INR,wallet,1783337400,1783337400
pay_000000001087,payment,pay_000000001087,order_000000001087,,setl_000000000615,300000000615,6000000,0,0,0,6000000,6000000,INR,upi,1783251000,1783337400
pay_000000001088,payment,pay_000000001088,order_000000001088,INV-2026-001088,setl_000000000616,300000000616,11471900,0,0,0,11471900,11471900,INR,netbanking,1784028600,1784201400
pay_000000001089,payment,pay_000000001089,order_000000001089,INV-2026-001089,setl_000000000617,300000000617,11215300,0,0,0,11215300,11215300,INR,netbanking,1786447800,1786534200
pay_000000001090,payment,pay_000000001090,order_000000001090,,setl_000000000618,300000000618,17495599,0,0,0,17495599,17495599,INR,wallet,1787830200,1787916600
pay_000000001091,payment,pay_000000001091,order_000000001091,INV-2026-001091,setl_000000000619,300000000619,25000075,0,0,0,25000075,25000075,INR,upi,1783769400,1783769400
pay_000000001092,payment,pay_000000001092,order_000000001092,,setl_000000000620,300000000620,17800000,0,0,0,17800000,17800000,INR,wallet,1780831800,1780831800
pay_000000001093,payment,pay_000000001093,order_000000001093,INV-2026-001093,setl_000000000621,300000000621,6000000,0,0,0,6000000,6000000,INR,netbanking,1781350200,1781350200
pay_000000001094,payment,pay_000000001094,order_000000001094,,setl_000000000622,300000000622,648099,0,0,0,648099,648099,INR,wallet,1780399800,1780486200
pay_000000001095,payment,pay_000000001095,order_000000001095,INV-2026-001095,setl_000000000623,300000000623,2929725,0,0,0,2929725,2929725,INR,card,1785411000,1785583800
pay_000000001096,payment,pay_000000001096,order_000000001096,,setl_000000000624,300000000624,24000000,0,0,0,24000000,24000000,INR,upi,1781868600,1781868600
pay_000000001097,payment,pay_000000001097,order_000000001097,INV-2026-001097,setl_000000000625,300000000625,8591500,0,0,0,8591500,8591500,INR,card,1786447800,1786620600
pay_000000001098,payment,pay_000000001098,order_000000001098,,setl_000000000626,300000000626,2977600,0,0,0,2977600,2977600,INR,card,1781868600,1781955000
pay_000000001099,payment,pay_000000001099,order_000000001099,,setl_000000000627,300000000627,8900000,0,0,0,8900000,8900000,INR,netbanking,1783078200,1783251000
pay_000000001100,payment,pay_000000001100,order_000000001100,,setl_000000000628,300000000628,7480975,0,0,0,7480975,7480975,INR,card,1782905400,1783078200
pay_000000001101,payment,pay_000000001101,order_000000001101,INV-2026-001101,setl_000000000629,300000000629,805900,0,0,0,805900,805900,INR,wallet,1785583800,1785583800
pay_000000001102,payment,pay_000000001102,order_000000001102,,setl_000000000630,300000000630,2000099,0,0,0,2000099,2000099,INR,card,1780572600,1780659000
pay_000000001103,payment,pay_000000001103,order_000000001103,,setl_000000000631,300000000631,1500000,0,0,0,1500000,1500000,INR,upi,1784547000,1784633400
pay_000000001104,payment,pay_000000001104,order_000000001104,,setl_000000000632,300000000632,2916100,0,0,0,2916100,2916100,INR,upi,1782991800,1783164600
pay_000000001105,payment,pay_000000001105,order_000000001105,,setl_000000000633,300000000633,872075,0,0,0,872075,872075,INR,upi,1786793400,1786879800
pay_000000001106,payment,pay_000000001106,order_000000001106,INV-2026-001106,setl_000000000634,300000000634,5258225,0,0,0,5258225,5258225,INR,wallet,1785238200,1785411000
pay_000000001107,payment,pay_000000001107,order_000000001107,INV-2026-001107,setl_000000000635,300000000635,5707800,0,0,0,5707800,5707800,INR,wallet,1780399800,1780572600
pay_000000001108,payment,pay_000000001108,order_000000001108,,setl_000000000636,300000000636,12200000,0,0,0,12200000,12200000,INR,netbanking,1781263800,1781263800
pay_000000001109,payment,pay_000000001109,order_000000001109,INV-2026-001109,setl_000000000637,300000000637,1500075,0,0,0,1500075,1500075,INR,upi,1783942200,1784115000
pay_000000001110,payment,pay_000000001110,order_000000001110,INV-2026-001110,setl_000000000638,300000000638,20700099,0,0,0,20700099,20700099,INR,wallet,1783251000,1783251000
pay_000000001111,payment,pay_000000001111,order_000000001111,INV-2026-001111,setl_000000000639,300000000639,4402700,0,0,0,4402700,4402700,INR,netbanking,1786620600,1786620600
pay_000000001112,payment,pay_000000001112,order_000000001112,INV-2026-001112,setl_000000000640,300000000640,9936350,0,0,0,9936350,9936350,INR,netbanking,1786447800,1786620600
pay_000000001113,payment,pay_000000001113,order_000000001113,,setl_000000000641,300000000641,12500025,0,0,0,12500025,12500025,INR,upi,1781263800,1781263800
pay_000000001114,payment,pay_000000001114,order_000000001114,,setl_000000000642,300000000642,1000000,0,0,0,1000000,1000000,INR,upi,1781091000,1781177400
pay_000000001115,payment,pay_000000001115,order_000000001115,,setl_000000000643,300000000643,2031100,0,0,0,2031100,2031100,INR,upi,1783078200,1783164600
pay_000000001116,payment,pay_000000001116,order_000000001116,,setl_000000000644,300000000644,7900000,0,0,0,7900000,7900000,INR,card,1786447800,1786620600
pay_000000001117,payment,pay_000000001117,order_000000001117,,setl_000000000645,300000000645,1533400,0,0,0,1533400,1533400,INR,netbanking,1782732600,1782905400
pay_000000001118,payment,pay_000000001118,order_000000001118,INV-2026-001118,setl_000000000646,300000000646,1212100,0,0,0,1212100,1212100,INR,upi,1782559800,1782732600
pay_000000001119,payment,pay_000000001119,order_000000001119,INV-2026-001119,setl_000000000647,300000000647,893600,0,0,0,893600,893600,INR,netbanking,1786879800,1787052600
pay_000000001120,payment,pay_000000001120,order_000000001120,INV-2026-001120,setl_000000000648,300000000648,3000025,0,0,0,3000025,3000025,INR,netbanking,1787657400,1787657400
pay_000000001121,payment,pay_000000001121,order_000000001121,INV-2026-001121,setl_000000000649,300000000649,13300000,0,0,0,13300000,13300000,INR,netbanking,1787139000,1787225400
pay_000000001122,payment,pay_000000001122,order_000000001122,INV-2026-001122,setl_000000000650,300000000650,6068175,0,0,0,6068175,6068175,INR,netbanking,1787743800,1787916600
pay_000000001123,payment,pay_000000001123,order_000000001123,,setl_000000000651,300000000651,4944200,0,0,0,4944200,4944200,INR,netbanking,1787052600,1787225400
pay_000000001124,payment,pay_000000001124,order_000000001124,INV-2026-001124,setl_000000000652,300000000652,1493300,0,0,0,1493300,1493300,INR,wallet,1786361400,1786361400
pay_000000001125,payment,pay_000000001125,order_000000001125,INV-2026-001125,setl_000000000653,300000000653,775075,0,0,0,775075,775075,INR,wallet,1782732600,1782732600
pay_000000001126,payment,pay_000000001126,order_000000001126,,setl_000000000654,300000000654,2000000,0,0,0,2000000,2000000,INR,card,1783078200,1783078200
pay_000000001127,payment,pay_000000001127,order_000000001127,INV-2026-001127,setl_000000000655,300000000655,2104400,0,0,0,2104400,2104400,INR,wallet,1781955000,1781955000
pay_000000001128,payment,pay_000000001128,order_000000001128,,setl_000000000656,300000000656,20300000,0,0,0,20300000,20300000,INR,card,1782905400,1782991800
pay_000000001129,payment,pay_000000001129,order_000000001129,INV-2026-001129,setl_000000000657,300000000657,8300000,0,0,0,8300000,8300000,INR,wallet,1786361400,1786361400
pay_000000001130,payment,pay_000000001130,order_000000001130,,setl_000000000658,300000000658,914300,0,0,0,914300,914300,INR,netbanking,1781177400,1781350200
pay_000000001131,payment,pay_000000001131,order_000000001131,,setl_000000000659,300000000659,15000000,0,0,0,15000000,15000000,INR,wallet,1781955000,1782127800
pay_000000001132,payment,pay_000000001132,order_000000001132,,setl_000000000660,300000000660,1199200,0,0,0,1199200,1199200,INR,card,1782819000,1782819000
pay_000000001133,payment,pay_000000001133,order_000000001133,,setl_000000000661,300000000661,5830000,0,0,0,5830000,5830000,INR,card,1780831800,1780918200
pay_000000001134,payment,pay_000000001134,order_000000001134,,setl_000000000662,300000000662,1075400,0,0,0,1075400,1075400,INR,card,1780918200,1781004600
pay_000000001135,payment,pay_000000001135,order_000000001135,,setl_000000000663,300000000663,6418000,0,0,0,6418000,6418000,INR,upi,1783596600,1783683000
pay_000000001136,payment,pay_000000001136,order_000000001136,INV-2026-001136,setl_000000000664,300000000664,2000000,0,0,0,2000000,2000000,INR,wallet,1780399800,1780572600
pay_000000001137,payment,pay_000000001137,order_000000001137,INV-2026-001137,setl_000000000665,300000000665,3100000,0,0,0,3100000,3100000,INR,upi,1783423800,1783510200
pay_000000001138,payment,pay_000000001138,order_000000001138,INV-2026-001138,setl_000000000666,300000000666,9251600,0,0,0,9251600,9251600,INR,card,1781609400,1781609400
pay_000000001139,payment,pay_000000001139,order_000000001139,INV-2026-001139,setl_000000000667,300000000667,3878600,0,0,0,3878600,3878600,INR,card,1787139000,1787225400
pay_000000001140,payment,pay_000000001140,order_000000001140,INV-2026-001140,setl_000000000668,300000000668,649475,0,0,0,649475,649475,INR,card,1787657400,1787657400
pay_000000001141,payment,pay_000000001141,order_000000001141,,setl_000000000669,300000000669,2180500,0,0,0,2180500,2180500,INR,netbanking,1785324600,1785411000
pay_000000001142,payment,pay_000000001142,order_000000001142,INV-2026-001142,setl_000000000670,300000000670,4000050,0,0,0,4000050,4000050,INR,netbanking,1781177400,1781177400
pay_000000001143,payment,pay_000000001143,order_000000001143,,setl_000000000671,300000000671,600950,0,0,0,600950,600950,INR,upi,1782905400,1782991800
pay_000000001144,payment,pay_000000001144,order_000000001144,,setl_000000000672,300000000672,1000000,0,0,0,1000000,1000000,INR,wallet,1784806200,1784806200
pay_000000001145,payment,pay_000000001145,order_000000001145,,setl_000000000673,300000000673,14400050,0,0,0,14400050,14400050,INR,netbanking,1785065400,1785238200
pay_000000001146,payment,pay_000000001146,order_000000001146,,setl_000000000674,300000000674,7600000,0,0,0,7600000,7600000,INR,wallet,1785151800,1785238200
pay_000000001147,payment,pay_000000001147,order_000000001147,,setl_000000000675,300000000675,30208800,0,0,0,30208800,30208800,INR,upi,1787484600,1787657400
pay_000000001148,payment,pay_000000001148,order_000000001148,,setl_000000000676,300000000676,3582900,0,0,0,3582900,3582900,INR,upi,1784633400,1784806200
pay_000000001149,payment,pay_000000001149,order_000000001149,INV-2026-001149,setl_000000000677,300000000677,50000075,0,0,0,50000075,50000075,INR,netbanking,1781695800,1781868600
pay_000000001150,payment,pay_000000001150,order_000000001150,,setl_000000000678,300000000678,3737200,0,0,0,3737200,3737200,INR,upi,1781695800,1781695800
pay_000000001151,payment,pay_000000001151,order_000000001151,INV-2026-001151,setl_000000000679,300000000679,4007800,0,0,0,4007800,4007800,INR,wallet,1780399800,1780486200
pay_000000001152,payment,pay_000000001152,order_000000001152,INV-2026-001152,setl_000000000680,300000000680,9400050,0,0,0,9400050,9400050,INR,card,1787916600,1787916600
pay_000000001153,payment,pay_000000001153,order_000000001153,,setl_000000000681,300000000681,3363999,0,0,0,3363999,3363999,INR,upi,1782991800,1782991800
pay_000000001154,payment,pay_000000001154,order_000000001154,,setl_000000000682,300000000682,4774300,0,0,0,4774300,4774300,INR,netbanking,1787571000,1787571000
pay_000000001155,payment,pay_000000001155,order_000000001155,,setl_000000000683,300000000683,864425,0,0,0,864425,864425,INR,netbanking,1781091000,1781263800
pay_000000001156,payment,pay_000000001156,order_000000001156,,setl_000000000684,300000000684,2500000,0,0,0,2500000,2500000,INR,upi,1782127800,1782214200
pay_000000001157,payment,pay_000000001157,order_000000001157,INV-2026-001157,setl_000000000685,300000000685,11883399,0,0,0,11883399,11883399,INR,wallet,1782646200,1782646200
pay_000000001158,payment,pay_000000001158,order_000000001158,INV-2026-001158,setl_000000000686,300000000686,6882900,0,0,0,6882900,6882900,INR,upi,1783683000,1783683000
pay_000000001159,payment,pay_000000001159,order_000000001159,,setl_000000000687,300000000687,12500000,0,0,0,12500000,12500000,INR,wallet,1784460600,1784547000
pay_000000001160,payment,pay_000000001160,order_000000001160,,setl_000000000688,300000000688,8506925,0,0,0,8506925,8506925,INR,netbanking,1784892600,1784892600
pay_000000001161,payment,pay_000000001161,order_000000001161,INV-2026-001161,setl_000000000689,300000000689,721100,0,0,0,721100,721100,INR,netbanking,1785411000,1785497400
pay_000000001162,payment,pay_000000001162,order_000000001162,,setl_000000000690,300000000690,7500000,0,0,0,7500000,7500000,INR,netbanking,1781177400,1781263800
pay_000000001163,payment,pay_000000001163,order_000000001163,INV-2026-001163,setl_000000000691,300000000691,6300000,0,0,0,6300000,6300000,INR,card,1786966200,1787139000
pay_000000001164,payment,pay_000000001164,order_000000001164,,setl_000000000692,300000000692,16900000,0,0,0,16900000,16900000,INR,card,1781695800,1781868600
pay_000000001165,payment,pay_000000001165,order_000000001165,INV-2026-001165,setl_000000000693,300000000693,21200000,0,0,0,21200000,21200000,INR,card,1785497400,1785670200
pay_000000001166,payment,pay_000000001166,order_000000001166,,setl_000000000694,300000000694,25000000,0,0,0,25000000,25000000,INR,wallet,1784633400,1784719800
pay_000000001167,payment,pay_000000001167,order_000000001167,,setl_000000000695,300000000695,19900000,0,0,0,19900000,19900000,INR,netbanking,1781091000,1781091000
pay_000000001168,payment,pay_000000001168,order_000000001168,INV-2026-001168,setl_000000000696,300000000696,1562499,0,0,0,1562499,1562499,INR,netbanking,1786275000,1786275000
pay_000000001169,payment,pay_000000001169,order_000000001169,INV-2026-001169,setl_000000000697,300000000697,8000000,0,0,0,8000000,8000000,INR,netbanking,1784287800,1784287800
pay_000000001170,payment,pay_000000001170,order_000000001170,INV-2026-001170,setl_000000000698,300000000698,15000000,0,0,0,15000000,15000000,INR,upi,1781436600,1781436600
pay_000000001171,payment,pay_000000001171,order_000000001171,INV-2026-001171,setl_000000000699,300000000699,3000000,0,0,0,3000000,3000000,INR,upi,1787398200,1787484600
pay_000000001172,payment,pay_000000001172,order_000000001172,,setl_000000000700,300000000700,3500025,0,0,0,3500025,3500025,INR,card,1781263800,1781350200
pay_000000001173,payment,pay_000000001173,order_000000001173,,setl_000000000701,300000000701,11547100,0,0,0,11547100,11547100,INR,netbanking,1787743800,1787830200
pay_000000001174,payment,pay_000000001174,order_000000001174,INV-2026-001174,setl_000000000702,300000000702,1249125,0,0,0,1249125,1249125,INR,upi,1782300600,1782300600
pay_000000001175,payment,pay_000000001175,order_000000001175,INV-2026-001175,setl_000000000703,300000000703,12900000,0,0,0,12900000,12900000,INR,upi,1782214200,1782387000
pay_000000001176,payment,pay_000000001176,order_000000001176,INV-2026-001176,setl_000000000704,300000000704,2000000,0,0,0,2000000,2000000,INR,netbanking,1784460600,1784633400
